EmpID,FirstName,LastName,StartDate,ExitDate,Title,ADEmail,EmployeeStatus,EmployeeType,TerminationDescription,DepartmentType,DOB,GenderCode,LocationCode,Current Employee Rating
1190,Leyla,Davila,02-Dec-21,25-Apr-22,Production Technician II,leyla.davila@bilearner.com,Active,Full-Time,From through each buy.,Production       ,05-03-1986,Male,4704,3
1191,Rose,Mcguire,15-Dec-22,25-Apr-23,Production Technician II,rose.mcguire@bilearner.com,Voluntarily Terminated,Contract,Ball while speak. Issue free represent city.,Production       ,07-01-1965,Male,67579,3
1192,Alan,Holland,19-Jul-22,25-Apr-23,Network Engineer,alan.holland@bilearner.com,Active,Full-Time,Card around respond current seem along.,IT/IS,20-08-1999,Male,85660,3
1193,Eli,Grant,06-Jan-23,25-Apr-23,Area Sales Manager,eli.grant@bilearner.com,Active,Part-Time,Party employee page half young budget.,Sales,21-07-1971,Male,51278,5
1194,Marisol,Alvarez,03-Oct-19,25-Aug-21,Administrative Assistant,marisol.alvarez@bilearner.com,Active,Full-Time,Environment state tax sound stop group doctor.,Sales,08-10-1965,Female,9760,2
1195,Travis,Morgan,28-Aug-20,25-Aug-22,Production Technician I,travis.morgan@bilearner.com,Active,Contract,Small together man show.,Production       ,02-07-1996,Female,22497,3
1196,Rohan,Chapman,25-Jun-21,25-Aug-22,Area Sales Manager,rohan.chapman@bilearner.com,Active,Full-Time,Theory grow future week house.,Sales,19-12-1978,Female,23092,2
1197,Frida,Livingston,10-Oct-18,25-Dec-18,Shared Services Manager,frida.livingston@bilearner.com,Active,Part-Time,Improve center sure Mr respond for recent.,Software Engineering,05-02-1976,Female,20331,3
1198,Javon,Moses,23-Dec-22,25-Dec-22,Production Technician II,javon.moses@bilearner.com,Voluntarily Terminated,Full-Time,How civil act war dinner even campaign language.,Production       ,12-03-1977,Male,5270,3
1199,Lindsay,Pennington,16-Apr-22,25-Dec-22,Production Technician I,lindsay.pennington@bilearner.com,Active,Contract,Participant under home.,Production       ,05-11-1996,Male,19087,3
1200,Noelle,Levy,01-Dec-19,25-Dec-22,Production Technician I,noelle.levy@bilearner.com,Active,Contract,Scientist believe edge imagine push bit fast.,Production       ,03-08-1954,Male,76198,3
1201,Ahmed,Hawkins,01-May-20,25-Feb-21,Area Sales Manager,ahmed.hawkins@bilearner.com,Active,Full-Time,Especially thing recognize year fine shoulder.,Sales,15-10-1974,Male,46645,1
1202,Selena,Hebert,12-Jun-21,25-Feb-22,Data Analyst,selena.hebert@bilearner.com,Active,Part-Time,Industry majority population final. Bit go deal.,IT/IS,09-08-1962,Female,51977,2
1203,Ramon,Watson,12-Sep-18,25-Feb-23,Production Technician I,ramon.watson@bilearner.com,Active,Contract,Fight look song material year happen.,Production       ,26-11-1953,Male,26283,3
1204,Lailah,Hughes,02-Dec-20,25-Feb-23,BI Developer,lailah.hughes@bilearner.com,Active,Contract,Happen ability as term fish.,IT/IS,03-04-1990,Female,81407,3
1205,Arielle,Potts,02-Jun-20,25-Jan-22,Production Technician I,arielle.potts@bilearner.com,Active,Full-Time,Stage necessary although they.,Production       ,31-05-1978,Male,76770,1
1206,Ronald,Marquez,23-Sep-22,25-Jan-23,Area Sales Manager,ronald.marquez@bilearner.com,Active,Full-Time,Join difference order size occur entire sell.,Sales,30-12-1947,Male,90224,2
1207,Alina,Benson,01-Dec-19,25-Jan-23,BI Developer,alina.benson@bilearner.com,Active,Full-Time,Carry threat by whose ok grow information.,IT/IS,10-02-1963,Male,20916,2
1208,Marlee,Stevens,07-Jun-21,25-Jan-23,Sr. Accountant,marlee.stevens@bilearner.com,Future Start,Part-Time,Soon agency begin song.,IT/IS,26-02-2001,Male,21007,3
1209,Konner,Sheppard,15-Oct-22,25-Jan-23,Production Technician II,konner.sheppard@bilearner.com,Active,Full-Time,A parent bit rich. Reflect north sometimes card.,Production       ,28-01-1955,Female,78768,1
1210,Ramon,Goodwin,25-Nov-18,25-Jul-19,Production Technician II,ramon.goodwin@bilearner.com,Voluntarily Terminated,Part-Time,Source join scientist personal when each.,Production       ,11-12-1946,Female,95167,3
1211,Teagan,Phelps,10-Aug-18,25-Jul-21,Production Technician II,teagan.phelps@bilearner.com,Voluntarily Terminated,Contract,Whether give voice pull make.,Production       ,02-05-2000,Female,32254,2
1212,Jason,Salter,27-Jul-19,25-Jul-21,Data Analyst ,jason.salter@bilearner.com,Voluntarily Terminated,Part-Time,Choose system picture one party decision.,IT/IS,04-08-1971,Male,2452,3
1213,Beckett,Shea,22-Jan-22,25-Jul-22,Sales Manager,beckett.shea@bilearner.com,Voluntarily Terminated,Full-Time,Heart lose care sort deal.,Sales,14-02-1988,Female,97969,3
1214,Kolton,Dawson,17-Jan-22,25-Jul-22,Production Technician I,kolton.dawson@bilearner.com,Voluntarily Terminated,Part-Time,Page year stock own popular health.,Production       ,28-05-1976,Male,39841,3
1215,Bennett,Bowen,22-Oct-19,25-Jul-23,Production Technician I,bennett.bowen@bilearner.com,Active,Contract,Message eat guy pattern score suffer.,Production       ,30-11-1948,Female,24552,3
1216,Carlie,Wagner,02-Jul-23,25-Jul-23,Production Technician II,carlie.wagner@bilearner.com,Active,Part-Time,Congress foot television team.,Production       ,12-05-1948,Female,96062,4
1217,Darian,Wall,05-May-20,25-Jul-23,Production Technician I,darian.wall@bilearner.com,Active,Full-Time,History follow budget forget instead mind.,Production       ,26-12-1947,Female,36015,3
1218,Rubi,Sanford,04-Feb-23,25-Jul-23,Production Technician II,rubi.sanford@bilearner.com,Leave of Absence,Part-Time,Create news use.,Production       ,18-02-1982,Male,53549,1
1219,Litzy,Lloyd,30-Dec-20,25-Jul-23,Production Technician II,litzy.lloyd@bilearner.com,Leave of Absence,Contract,Process firm life from final medical.,Production       ,07-09-1942,Male,31828,5
1220,Megan,Faller,25-Jun-23,25-Jul-23,Production Technician II,megan.faller@bilearner.com,Active,Contract,It likely program stay product.,Production       ,18-02-1951,Female,1824,3
1221,Baylee,Castaneda,09-May-20,25-Jul-23,Production Technician I,baylee.castaneda@bilearner.com,Active,Contract,Suffer very particular rather.,Production       ,16-05-1963,Female,51728,4
1222,Breanna,Cardenas,15-Dec-19,25-Jun-21,Production Technician I,breanna.cardenas@bilearner.com,Voluntarily Terminated,Contract,Food few generation seek outside.,Production       ,23-10-1996,Female,78073,3
1223,Sade,Smith,26-Dec-22,25-Jun-23,Production Technician I,sade.smith@bilearner.com,Active,Full-Time,Defense Democrat threat professional month.,Production       ,06-12-1983,Female,2130,4
1224,Kaylen,Fisher,17-Jan-21,25-Jun-23,Production Technician II,kaylen.fisher@bilearner.com,Leave of Absence,Part-Time,Cause data speech tough garden body good.,Production       ,01-03-1948,Male,18868,4
1225,Dean,Mckenzie,09-Dec-18,25-Jun-23,Production Technician II,dean.mckenzie@bilearner.com,Voluntarily Terminated,Contract,Easy film last fact discuss. Enough worker wall.,Production       ,03-06-1995,Female,50624,2
1226,Joselyn,Moss,04-Jul-21,25-Jun-23,Production Technician I,joselyn.moss@bilearner.com,Active,Contract,Better design cause yet history decide.,Production       ,28-10-1946,Male,43706,2
1227,Kaeden,Branch,07-Feb-19,25-Mar-19,Area Sales Manager,kaeden.branch@bilearner.com,Active,Full-Time,Member success us future a song every.,Sales,23-09-1957,Male,86185,5
1228,Nolan,Perez,22-Aug-19,25-Mar-22,Software Engineer,nolan.perez@bilearner.com,Voluntarily Terminated,Part-Time,Under follow guess lot minute able history face.,Software Engineering,17-11-1982,Female,46407,3
1229,Kelley,Spirea,07-Nov-18,25-May-20,Production Manager,kelley.spirea@bilearner.com,Active,Full-Time,Foreign thank people.,Production       ,09-09-1984,Female,2451,5
1230,Chris,Johnson,02-Mar-20,25-May-20,Production Technician I,chris.johnson@bilearner.com,Future Start,Contract,Follow tax above large president high.,Production       ,15-08-1958,Female,2999,3
1231,Reese,Kennedy,16-Nov-18,25-May-21,Production Manager,reese.kennedy@bilearner.com,Terminated for Cause,Full-Time,Factor strategy defense citizen.,Production       ,22-07-1944,Female,83442,2
1232,Natalia,Burns,12-Jun-19,25-May-21,Production Technician I,natalia.burns@bilearner.com,Terminated for Cause,Part-Time,With picture sport this after.,Production       ,15-04-1988,Female,16673,4
1233,Braeden,Moss,19-Aug-21,25-May-23,Production Technician I,braeden.moss@bilearner.com,Terminated for Cause,Part-Time,Democrat stage daughter any own whom.,Production       ,13-01-1948,Male,6449,4
1234,Lawrence,Obrien,16-Apr-23,25-May-23,Software Engineer,lawrence.obrien@bilearner.com,Active,Part-Time,May dream may apply involve natural.,Software Engineering,06-03-1967,Male,25059,4
1235,Kody,Jimenez,06-Jul-21,25-Nov-21,Senior BI Developer,kody.jimenez@bilearner.com,Active,Part-Time,Teacher door money tend song.,Admin Offices,08-08-1993,Male,15346,3
1236,Isis,Ortega,26-Aug-21,25-Nov-22,Area Sales Manager,isis.ortega@bilearner.com,Active,Full-Time,Offer performance arrive travel.,Sales,24-10-1960,Male,70237,2
1237,Jazlene,Mcdaniel,17-Aug-19,25-Oct-19,Production Manager,jazlene.mcdaniel@bilearner.com,Active,Contract,Decision example see low someone. Ball week that.,Production       ,30-12-1979,Female,59862,3
1238,Dexter,Cline,22-Sep-21,25-Oct-21,Production Technician I,dexter.cline@bilearner.com,Voluntarily Terminated,Contract,Thus whether read kitchen itself.,Production       ,24-02-1981,Male,94852,3
1239,Shaniya,Becker,08-Aug-22,25-Oct-22,Production Technician I,shaniya.becker@bilearner.com,Active,Contract,Experience room top and including compare.,Production       ,28-04-1947,Male,12978,3
1240,Nola,Moss,25-Apr-21,25-Oct-22,BI Developer,nola.moss@bilearner.com,Terminated for Cause,Contract,Avoid no beat from interesting.,IT/IS,05-02-1944,Female,13058,3
1241,Deandre,Richard,18-Dec-18,25-Sep-19,Production Manager,deandre.richard@bilearner.com,Voluntarily Terminated,Part-Time,Gas place rich dog process movement along.,Production       ,23-09-1958,Female,92649,2
1242,Dante,Wyatt,01-Mar-19,25-Sep-21,Principal Data Architect,dante.wyatt@bilearner.com,Leave of Absence,Part-Time,Modern fight pattern.,IT/IS,10-09-1987,Female,34011,3
1243,Kianna,Rhodes,03-Nov-20,25-Sep-22,CIO,kianna.rhodes@bilearner.com,Terminated for Cause,Part-Time,Doctor good process certainly successful ask.,IT/IS,25-01-1999,Male,44793,3
1244,Madeline,Powell,21-Mar-19,25-Sep-22,Production Technician II,madeline.powell@bilearner.com,Active,Part-Time,Stock professor pattern turn attention news.,Production       ,13-10-1949,Female,22812,2
1245,Enola,Chivukula,11-Jun-22,25-Sep-22,Production Technician I,enola.chivukula@bilearner.com,Voluntarily Terminated,Full-Time,Large although outside technology office.,Production       ,01-10-1981,Female,1775,3
1246,Gabriella,Warner,01-May-22,25-Sep-22,Production Technician I,gabriella.warner@bilearner.com,Active,Contract,Authority different including gun production.,Production       ,21-10-1958,Male,47326,1
1247,Kaleigh,Keller,08-Feb-21,25-Sep-22,Production Manager,kaleigh.keller@bilearner.com,Active,Full-Time,Least if civil partner court number song.,Production       ,17-02-1983,Female,14808,2
1248,Yasmine,Hughes,16-Mar-19,26-Apr-20,Production Technician II,yasmine.hughes@bilearner.com,Active,Contract,Line know television.,Production       ,06-02-1948,Female,26451,3
1249,Irene,Kim,08-Mar-22,26-Apr-22,IT Support,irene.kim@bilearner.com,Active,Contract,Money read truth determine remain Mrs.,IT/IS,02-09-1962,Female,13557,5
1250,Dangelo,Gould,20-Jul-22,26-Apr-23,Production Technician I,dangelo.gould@bilearner.com,Active,Full-Time,Establish go so someone might none stop citizen.,Production       ,24-01-1988,Female,76246,3
1251,Serenity,Montgomery,25-Mar-20,26-Apr-23,Production Technician I,serenity.montgomery@bilearner.com,Voluntarily Terminated,Contract,Politics in foreign up start.,Production       ,17-05-1955,Female,24805,5
1252,Alannah,Rivas,07-Aug-22,26-Apr-23,BI Developer,alannah.rivas@bilearner.com,Active,Contract,Lawyer suggest cultural blue yes camera daughter.,IT/IS,20-05-1994,Male,81338,4
1253,Keith,Haas,25-Jul-22,26-Apr-23,Production Technician II,keith.haas@bilearner.com,Voluntarily Terminated,Part-Time,Pretty line two she accept be.,Production       ,19-05-1947,Male,42024,3
1254,Angela,Erilus,21-Jul-21,26-Apr-23,Production Technician II,angela.erilus@bilearner.com,Active,Full-Time,Reflect off growth mouth have.,Production       ,26-04-1992,Female,2133,4
1255,Marvin,Abbott,06-Mar-21,26-Apr-23,Production Technician I,marvin.abbott@bilearner.com,Active,Contract,Year prove but moment house defense.,Production       ,02-08-1981,Female,9310,3
1256,Jeffery,Hogan,22-Jun-19,26-Aug-19,Accountant I,jeffery.hogan@bilearner.com,Active,Full-Time,Win paper unit drug nearly card.,Admin Offices,30-06-1985,Female,2559,3
1257,Julia,Vargas,22-Aug-20,26-Aug-20,Production Technician I,julia.vargas@bilearner.com,Leave of Absence,Contract,Fact order police ability another pretty add.,Production       ,08-02-1969,Male,14249,2
1258,Tristen,Reed,05-Jun-22,26-Aug-22,Production Technician I,tristen.reed@bilearner.com,Active,Part-Time,Career unit oil always without bag its.,Production       ,13-03-1980,Female,39855,3
1259,Kiley,Haynes,19-Apr-22,26-Aug-22,Software Engineer,kiley.haynes@bilearner.com,Active,Full-Time,Off part culture choose strong public.,Software Engineering,01-07-1954,Male,50656,3
1260,Cory,Saunders,23-Mar-21,26-Aug-22,Production Technician II,cory.saunders@bilearner.com,Voluntarily Terminated,Part-Time,Practice cover bar reason expect.,Production       ,17-12-1975,Female,1223,3
1261,Sierra,Macias,16-Nov-21,26-Aug-22,Production Manager,sierra.macias@bilearner.com,Active,Contract,Food ball huge out simply according.,Production       ,13-11-1975,Female,35632,3
1262,Adil,Sahoo,06-Dec-20,26-Aug-22,Production Technician II,adil.sahoo@bilearner.com,Active,Part-Time,Keep position nature most anything eat blue.,Production       ,20-07-1969,Male,2062,2
1263,Damarion,Schneider,02-Dec-19,26-Dec-19,Sr. Accountant,damarion.schneider@bilearner.com,Future Start,Contract,Follow hit perform arm.,IT/IS,18-12-1956,Male,73329,3
1264,Greta,Fields,06-Nov-18,26-Dec-19,Area Sales Manager,greta.fields@bilearner.com,Active,Part-Time,Within amount each onto hair. Single hope threat.,IT/IS,07-01-1957,Male,63435,3
1265,Philip,Cobb,28-Aug-20,26-Dec-20,Production Technician I,philip.cobb@bilearner.com,Active,Part-Time,Maintain catch look. Wide local natural.,Production       ,10-05-1964,Female,32823,3
1266,Jordan,Winthrop,17-Dec-21,26-Dec-21,Production Technician II,jordan.winthrop@bilearner.com,Voluntarily Terminated,Full-Time,Father change close.,Production       ,14-11-1960,Male,2045,3
1267,Jaqueline,Pittman,27-Jan-19,26-Feb-21,Sr. Network Engineer,jaqueline.pittman@bilearner.com,Active,Part-Time,Suffer rock nothing happen strong major spend.,IT/IS,12-03-1956,Male,55408,3
1268,Ann,Nguyen,11-Oct-20,26-Feb-22,Production Technician I,ann.nguyen@bilearner.com,Voluntarily Terminated,Part-Time,Building possible too process do.,Production       ,16-05-1972,Female,3994,3
1269,Kelly,Ellis,17-Apr-20,26-Feb-22,Production Technician I,kelly.ellis@bilearner.com,Active,Contract,Stock about front themselves list value.,Production       ,25-07-1957,Female,69455,3
1270,Lilianna,Colon,24-Aug-20,26-Feb-23,Production Technician I,lilianna.colon@bilearner.com,Active,Full-Time,Onto fall east employee record.,Production       ,04-07-1976,Female,34189,3
1271,Abel,Bush,08-Mar-20,26-Feb-23,IT Director,abel.bush@bilearner.com,Active,Contract,Method hundred lawyer feel interesting.,IT/IS,26-01-1970,Male,71472,1
1272,Jewel,Bryant,28-Sep-18,26-Jan-19,IT Support,jewel.bryant@bilearner.com,Active,Contract,Only movie ability wait according.,IT/IS,07-11-1994,Female,2760,4
1273,Michaela,Smith,29-Oct-20,26-Jan-21,Production Manager,michaela.smith@bilearner.com,Active,Contract,Treat role defense or common service network.,Production       ,14-03-1957,Female,50409,3
1274,Kyler,Morales,26-Feb-19,26-Jul-19,Senior BI Developer,kyler.morales@bilearner.com,Active,Contract,Alone education career how difficult worry.,Admin Offices,20-01-1942,Male,56249,3
1275,Kyleigh,Bauer,22-Jun-21,26-Jul-22,Production Technician II,kyleigh.bauer@bilearner.com,Voluntarily Terminated,Full-Time,Cost high must body defense population.,Production       ,10-06-1962,Female,65379,3
1276,Keyon,Haley,23-Jun-23,26-Jul-23,Production Technician I,keyon.haley@bilearner.com,Active,Part-Time,Despite budget compare international little.,Production       ,26-04-1962,Female,40148,5
1277,Erin,Holder,15-Nov-22,26-Jul-23,Production Technician I,erin.holder@bilearner.com,Active,Contract,Else skin force security brother experience.,Production       ,03-06-1966,Male,95839,3
1278,Sylvia,Price,22-Dec-22,26-Jul-23,IT Manager - Infra,sylvia.price@bilearner.com,Active,Full-Time,Dream quickly relationship involve enough name.,IT/IS,15-10-1959,Male,51819,5
1279,Camille,Livingston,02-May-23,26-Jul-23,Production Technician I,camille.livingston@bilearner.com,Active,Part-Time,Behind beautiful station court Mrs.,Production       ,17-04-1971,Female,76669,3
1280,Callum,Miles,13-Apr-20,26-Jun-21,Production Manager,callum.miles@bilearner.com,Active,Contract,Site least knowledge right every.,Production       ,09-11-1961,Female,42463,2
1281,Connor,Bray,23-Jan-22,26-Jun-22,Production Technician I,connor.bray@bilearner.com,Leave of Absence,Contract,Professional military easy so.,Production       ,23-09-1946,Female,18652,5
1282,Gideon,Saunders,01-Jul-20,26-Jun-22,Sales Manager,gideon.saunders@bilearner.com,Active,Full-Time,Say operation national race.,Sales,07-04-1969,Female,34649,3
1283,Addisyn,Guerrero,31-Aug-20,26-Jun-22,Production Technician I,addisyn.guerrero@bilearner.com,Active,Part-Time,Tax herself interview maybe control.,Production       ,15-02-1951,Female,87563,4
1284,Lucian,Montoya,12-Dec-22,26-Jun-23,Production Technician I,lucian.montoya@bilearner.com,Leave of Absence,Full-Time,Far special physical including shoulder among.,Production       ,14-07-1954,Female,24188,3
1285,Brynlee,Crawford,05-Dec-21,26-Jun-23,Production Technician II,brynlee.crawford@bilearner.com,Future Start,Contract,Impact central buy top section.,Production       ,04-12-1949,Female,33621,3
1286,Alexzander,Pope,17-Oct-22,26-Jun-23,Network Engineer,alexzander.pope@bilearner.com,Active,Full-Time,Word once speech mind.,Executive Office,24-08-1987,Male,12469,3
1287,Kaylah,Ramos,01-Mar-20,26-Mar-22,Production Technician I,kaylah.ramos@bilearner.com,Active,Part-Time,Break field attorney.,Production       ,09-04-1983,Male,64947,3
1288,Jaydon,Lambert,15-Oct-21,26-Mar-23,Production Technician II,jaydon.lambert@bilearner.com,Voluntarily Terminated,Full-Time,Camera parent choose add edge product keep.,Production       ,11-05-1944,Female,95784,2
1289,Salvatore,Noble,17-Oct-22,26-Mar-23,Production Technician I,salvatore.noble@bilearner.com,Future Start,Full-Time,Marriage sound myself others well morning wrong.,Production       ,28-10-1993,Male,7481,2
1290,Amare,Hartman,05-Jul-19,26-May-21,Production Technician I,amare.hartman@bilearner.com,Active,Full-Time,Professor late television spend foreign.,Production       ,25-04-1962,Female,64893,3
1291,Maria,Cameron,13-Apr-23,26-May-23,Production Technician I,maria.cameron@bilearner.com,Active,Part-Time,Look dark travel herself election college what.,Production       ,31-10-1961,Male,54190,2
1292,Mariana,Copeland,23-Nov-22,26-May-23,Production Technician I,mariana.copeland@bilearner.com,Active,Contract,Perhaps market reduce. Type find close.,Production       ,01-01-1992,Male,79576,3
1293,Aldo,Dyer,02-Sep-20,26-May-23,Production Technician II,aldo.dyer@bilearner.com,Voluntarily Terminated,Contract,Arrive its during organization about.,Production       ,07-10-1989,Female,74423,3
1294,Seth,Huff,21-Feb-22,26-May-23,Production Technician II,seth.huff@bilearner.com,Active,Part-Time,Do onto consumer sign. War instead effect role.,Production       ,25-11-1965,Male,87930,4
1295,Gabriel,Swanson,18-Feb-21,26-Nov-21,Area Sales Manager,gabriel.swanson@bilearner.com,Active,Contract,Idea why card study body commercial.,Sales,21-09-1944,Male,82332,4
1296,Erick,Wood,04-Nov-22,26-Nov-22,Production Technician II,erick.wood@bilearner.com,Active,Full-Time,Former think again effort.,Production       ,26-01-1956,Female,34566,2
1297,Taryn,Snow,02-Jul-19,26-Nov-22,Production Technician I,taryn.snow@bilearner.com,Voluntarily Terminated,Contract,Talk it thousand score least try sound.,Production       ,29-04-1970,Male,72709,3
1298,Kaylynn,Mcguire,02-Aug-21,26-Nov-22,Accountant I,kaylynn.mcguire@bilearner.com,Active,Full-Time,Behind bar item management.,Admin Offices,27-11-1949,Female,33234,3
1299,Karma,Koch,13-Jul-21,26-Nov-22,Production Technician I,karma.koch@bilearner.com,Active,Contract,Agency picture enjoy pattern since and piece.,Production       ,15-10-1980,Male,36153,3
1300,Harrison,Hunt,04-Oct-19,26-Nov-22,Production Technician I,harrison.hunt@bilearner.com,Active,Full-Time,Power picture early anyone.,Production       ,29-02-1976,Male,44761,3
1301,Adrienne J,Homberger,19-Apr-19,26-Oct-21,Production Technician II,adrienne j.homberger@bilearner.com,Voluntarily Terminated,Full-Time,Change instead determine share far leg ground.,Production       ,23-11-1974,Female,2445,1
1302,Addisyn,Aguilar,25-Jan-19,26-Oct-21,Production Technician I,addisyn.aguilar@bilearner.com,Active,Full-Time,Message firm social daughter third ready.,Production       ,05-02-1976,Female,20993,5
1303,Dakota,Salinas,11-Jan-22,26-Oct-22,Production Technician I,dakota.salinas@bilearner.com,Active,Full-Time,Skill shoulder bag suffer.,Production       ,29-05-1998,Female,69514,3
1304,Nikhil,Pineda,22-Jan-20,26-Oct-22,Sales Manager,nikhil.pineda@bilearner.com,Active,Full-Time,Suggest point then however matter close her.,Sales,20-07-1994,Male,82541,3
1305,Edward,TRUE,25-Oct-20,26-Sep-21,Software Engineer,edward.true@bilearner.com,Voluntarily Terminated,Part-Time,Recently however meeting economic.,Software Engineering,18-03-2000,Male,2451,3
1306,Noemi,Brewer,06-May-22,26-Sep-22,IT Support,noemi.brewer@bilearner.com,Active,Contract,Here employee minute officer southern.,IT/IS,16-06-1991,Female,11294,3
1307,Sarahi,Dodson,11-Apr-22,26-Sep-22,Production Technician I,sarahi.dodson@bilearner.com,Voluntarily Terminated,Contract,Information race relate rich poor already make.,Production       ,27-01-1954,Male,53450,3
1308,Rashad,Randall,07-Mar-23,27-Apr-23,Production Technician I,rashad.randall@bilearner.com,Active,Contract,State voice performance crime.,Production       ,29-04-1974,Male,83360,3
1309,Fletcher,Maxwell,31-Aug-22,27-Apr-23,Area Sales Manager,fletcher.maxwell@bilearner.com,Active,Contract,Exactly fear as speech.,Sales,07-04-1989,Male,37938,2
1310,Macy,Webster,04-Oct-20,27-Apr-23,Database Administrator,macy.webster@bilearner.com,Active,Part-Time,Push reflect pay similar movement others morning.,IT/IS,08-11-1950,Female,44077,3
1311,Owen,Dillon,30-Aug-19,27-Aug-22,Production Technician I,owen.dillon@bilearner.com,Voluntarily Terminated,Part-Time,Window stuff western interesting.,Production       ,16-08-1946,Male,96845,3
1312,Hamish,Garneau,17-Nov-18,27-Dec-19,Production Technician I,hamish.garneau@bilearner.com,Active,Full-Time,Mr everyone identify how pressure way.,Production       ,28-06-1952,Male,1550,2
1313,Alfred,Goodman,03-Apr-20,27-Dec-21,Production Technician II,alfred.goodman@bilearner.com,Active,Full-Time,Stuff campaign any huge you kid cup.,Production       ,06-03-1977,Female,96960,4
1314,Maeve,Gordon,19-Nov-21,27-Dec-21,Software Engineering Manager,maeve.gordon@bilearner.com,Active,Full-Time,Kid actually Congress computer season behind.,Software Engineering,25-11-1965,Female,87152,4
1315,Barrett,Obrien,15-May-20,27-Dec-21,Data Analyst,barrett.obrien@bilearner.com,Active,Part-Time,Hair force rate state own lose administration.,Production       ,13-02-1943,Female,94090,1
1316,Jaylene,Deleon,04-Aug-20,27-Feb-21,Production Technician I,jaylene.deleon@bilearner.com,Active,Part-Time,Size manager receive decide attention play plant.,Production       ,14-11-1950,Male,60287,3
1317,Christina,Terry,28-Oct-20,27-Feb-22,Software Engineering Manager,christina.terry@bilearner.com,Future Start,Full-Time,Wear happen goal choice must.,Software Engineering,07-05-1959,Female,79778,3
1318,Ernest,Willis,11-Jun-19,27-Feb-22,Production Technician II,ernest.willis@bilearner.com,Voluntarily Terminated,Full-Time,By small force myself team industry.,Production       ,30-09-1943,Female,50894,3
1319,Elliott,Ashley,04-Oct-20,27-Feb-23,Senior BI Developer,elliott.ashley@bilearner.com,Active,Full-Time,Artist technology ever body provide today doctor.,Admin Offices,10-06-1963,Female,11164,3
1320,Liberty,Poole,17-Jul-21,27-Feb-23,Production Technician I,liberty.poole@bilearner.com,Active,Contract,Need either go.,Production       ,11-04-1995,Female,81501,5
1321,Reagan,Atkinson,26-Jan-23,27-Feb-23,Network Engineer,reagan.atkinson@bilearner.com,Active,Part-Time,Address machine break person force interview.,Production       ,03-06-1956,Male,38286,4
1322,Alena,Ibarra,26-Jun-19,27-Jan-20,Production Manager,alena.ibarra@bilearner.com,Active,Contract,Into go between. Before number education fast.,Production       ,19-05-1949,Female,25247,2
1323,Lainey,York,09-Jan-20,27-Jan-21,Production Manager,lainey.york@bilearner.com,Active,Part-Time,Claim serve PM camera else.,Production       ,03-11-1948,Female,83298,2
1324,Kael,Fisher,24-Jan-21,27-Jan-22,Production Technician I,kael.fisher@bilearner.com,Voluntarily Terminated,Part-Time,Human box wish natural student staff.,Production       ,12-06-1991,Female,36064,3
1325,Malachi,Singleton,09-Jul-21,27-Jan-23,Production Technician II,malachi.singleton@bilearner.com,Voluntarily Terminated,Part-Time,Mrs technology behavior fear.,Production       ,16-07-1994,Female,29507,3
1326,Paris,Carr,31-Jul-21,27-Jan-23,Area Sales Manager,paris.carr@bilearner.com,Active,Full-Time,Baby million million soldier.,Sales,14-07-1980,Male,35786,1
1327,Konner,Pierce,05-Sep-18,27-Jan-23,Data Analyst,konner.pierce@bilearner.com,Active,Contract,Recently five outside class term.,IT/IS,21-10-1959,Female,15258,2
1328,Kenzie,Friedman,06-Aug-19,27-Jul-22,Production Technician I,kenzie.friedman@bilearner.com,Active,Part-Time,Whatever up again yeah wear red.,Production       ,02-11-1993,Female,28796,2
1329,Ace,Krause,24-Dec-21,27-Jul-22,Database Administrator,ace.krause@bilearner.com,Terminated for Cause,Full-Time,Performance reflect military enter color.,IT/IS,22-01-1971,Female,82557,3
1330,Semaj,Griffith,02-Apr-23,27-Jul-23,Production Technician I,semaj.griffith@bilearner.com,Active,Full-Time,Similar computer less four.,Production       ,09-02-1992,Male,30753,3
1331,Celeste,Lin,17-Jun-23,27-Jul-23,Production Technician I,celeste.lin@bilearner.com,Active,Contract,Finally provide various but.,Production       ,12-03-1988,Female,94486,3
1332,Eileen,Beard,02-Aug-22,27-Jul-23,Production Technician I,eileen.beard@bilearner.com,Active,Part-Time,Serious ball together lot body tonight artist.,Production       ,18-12-1945,Female,76409,2
1333,Sean,Quinn,03-Oct-18,27-Jun-19,Shared Services Manager,sean.quinn@bilearner.com,Voluntarily Terminated,Part-Time,Available area dog Republican big town left.,Admin Offices,17-12-1961,Male,2045,4
1334,Zara,Pitts,29-Mar-21,27-Jun-21,Network Engineer,zara.pitts@bilearner.com,Active,Part-Time,Offer kitchen foreign role.,IT/IS,15-05-1973,Male,73726,3
1335,Bryant,Singleton,14-Jul-20,27-Jun-22,Production Technician II,bryant.singleton@bilearner.com,Voluntarily Terminated,Contract,Free town various cup. Animal may team hit.,Production       ,04-10-1963,Female,79280,1
1336,Areli,Mitchell,20-Jan-21,27-Jun-23,Production Technician I,areli.mitchell@bilearner.com,Active,Contract,Cut mind yard third.,Production       ,05-12-1950,Female,47622,1
1337,Cheyanne,Hess,02-May-21,27-Jun-23,Production Technician I,cheyanne.hess@bilearner.com,Voluntarily Terminated,Full-Time,Development produce health drop should.,Production       ,26-03-1997,Female,90636,5
